FID,OBJECTID,FID_cartod,name,holc_id,holc_grade,FID_100per,DFIRM_ID,VERSION_ID,FLD_AR_ID,STUDY_TYP,FLD_ZONE,ZONE_SUBTY,SFHA_TF,STATIC_BFE,V_DATUM,DEPTH,LEN_UNIT,VELOCITY,VEL_UNIT,AR_REVERT,AR_SUBTRV,BFE_REVERT,DEP_REVERT,DUAL_ZONE,SOURCE_CIT,Shape_Leng,Shape_Area,area_sf
408,409,114, ,D34,D,935,22071C,1.1.1.0,22071C_4270,NP,AE, ,T,1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001063189065520,0.000000020779633,2393.274552689999837
409,410,114, ,D34,D,936,22071C,1.1.1.0,22071C_4271,NP,AE, ,T,1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000854533379324,0.000000016938074,1950.812564589999965
410,411,114, ,D34,D,1193,22071C,1.1.1.0,22071C_4534,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.012178824334500,0.000001275078828,146839.389567000005627
411,412,114, ,D34,D,1526,22071C,1.1.1.0,22071C_10506,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.396853696407000,0.000094153604765,10843717.416799999773502
412,413,114, ,D34,D,1527,22071C,1.1.1.0,22071C_10507,NP,AE, ,T,0.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.097022193299900,0.000009937093283,1144499.509400000097230
413,414,114, ,D34,D,1529,22071C,1.1.1.0,22071C_10508,NP,AE, ,T,1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.054044474030400,0.000005240907994,603602.657119999988936
414,415,115, ,D35,D,218,22071C,1.1.1.0,22071C_5256,NP,AE, ,T,-9999.000000000000000, ,-9999.000000000000000, ,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.044292477700700,0.000004412237813,508224.643472999974620
415,416,116, ,D36,D,929,22071C,1.1.1.0,22071C_4288,NP,AE, ,T,4.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001214846006220,0.000000021661387,2495.345944180000060
416,417,116, ,D36,D,943,22071C,1.1.1.0,22071C_4290,NP,AE, ,T,4.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.002501937289320,0.000000063377258,7300.875703220000105
417,418,116, ,D36,D,1396,22071C,1.1.1.0,22071C_10391,NP,AE, ,T,4.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.024569547139800,0.000001105802606,127386.590935999993235
418,419,117, ,D37,D,1526,22071C,1.1.1.0,22071C_10506,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.054448320038400,0.000006410862037,738414.822746000019833
419,420,118, ,D38,D,898,22071C,1.1.1.0,22071C_4638,NP,AE, ,T,0.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000493358761122,0.000000005276243,607.642734227999995
420,421,120, ,D4,D,870,22071C,1.1.1.0,22071C_4610,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.002183835701900,0.000000040461194,4658.626549929999783
421,422,120, ,D4,D,1450,22071C,1.1.1.0,22071C_10437,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.043699082170300,0.000005007822287,576595.773457000032067
422,423,125, ,D5,D,846,22071C,1.1.1.0,22071C_4586,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.003909763809200,0.000000061580357,7090.952995939999710
423,424,125, ,D5,D,1236,22071C,1.1.1.0,22071C_4573,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000776170964454,0.000000015544321,1790.003754379999918
424,425,125, ,D5,D,1238,22071C,1.1.1.0,22071C_4575,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001032300982870,0.000000056518342,6508.342889659999855
425,426,125, ,D5,D,1263,22071C,1.1.1.0,22071C_4683,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.002085845204390,0.000000042295937,4870.943848889999572
426,427,125, ,D5,D,1264,22071C,1.1.1.0,22071C_4684,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.003626835179010,0.000000108553777,12501.258432599999651
427,428,125, ,D5,D,1265,22071C,1.1.1.0,22071C_4685,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000554796624717,0.000000010118736,1165.284074709999913
428,429,125, ,D5,D,1267,22071C,1.1.1.0,22071C_4687,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000297638391808,0.000000001815250,209.042323888999988
429,430,125, ,D5,D,1268,22071C,1.1.1.0,22071C_4688,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.003711753426970,0.000000065595790,7553.867864339999869
430,431,125, ,D5,D,1463,22071C,1.1.1.0,22071C_10450,NP,AE, ,T,1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000826456407595,0.000000015125544,1741.908604980000064
431,432,125, ,D5,D,1533,22071C,1.1.1.0,22071C_10512,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.090796051576100,0.000007871918186,906526.997792999958619
432,433,125, ,D5,D,1535,22071C,1.1.1.0,22071C_10514,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.218351002373000,0.000036087543655,4155643.251130000222474
433,434,126, ,D6,D,225,22071C,1.1.1.0,22071C_5263,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.029573229550900,0.000001016103214,117002.640199000001303
434,435,126, ,D6,D,226,22071C,1.1.1.0,22071C_5264,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.012001592840700,0.000000503381129,57961.556288899999345
435,436,126, ,D6,D,763,22071C,1.1.1.0,22071C_4708,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001984025173290,0.000000042645949,4910.516710599999897
436,437,126, ,D6,D,854,22071C,1.1.1.0,22071C_4594,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000704241089556,0.000000021914755,2523.366710169999806
437,438,126, ,D6,D,857,22071C,1.1.1.0,22071C_4597,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001211933658860,0.000000034159302,3933.206480089999786
438,439,126, ,D6,D,858,22071C,1.1.1.0,22071C_4598,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.004621425193820,0.000000160600992,18491.949172199998429
439,440,126, ,D6,D,1272,22071C,1.1.1.0,22071C_4692,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001295556769850,0.000000018899706,2176.351536600000145
440,441,126, ,D6,D,1273,22071C,1.1.1.0,22071C_4693,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.002336148197190,0.000000070608269,8130.681556419999652
441,442,126, ,D6,D,1274,22071C,1.1.1.0,22071C_4694,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.002900334392670,0.000000093704999,10790.266992799999571
442,443,126, ,D6,D,1275,22071C,1.1.1.0,22071C_4695,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001461079050560,0.000000031465298,3623.251716990000205
443,444,126, ,D6,D,1276,22071C,1.1.1.0,22071C_4696,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.005056424915140,0.000000115540391,13304.622325899999851
444,445,126, ,D6,D,1277,22071C,1.1.1.0,22071C_4697,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.002664516442740,0.000000056939880,6556.651960569999574
445,446,126, ,D6,D,1278,22071C,1.1.1.0,22071C_4698,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.002391960265490,0.000000100587637,11582.315741899999921
446,447,126, ,D6,D,1451,22071C,1.1.1.0,22071C_10438,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.004096452548690,0.000000150222885,17296.737529300000460
447,448,126, ,D6,D,1534,22071C,1.1.1.0,22071C_10513,NP,AE, ,T,-2.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.007102864013790,0.000000146303902,16846.244162099999812
448,449,126, ,D6,D,1536,22071C,1.1.1.0,22071C_10515,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000568840712428,0.000000004817193,554.683770421999952
449,450,127, ,D7,D,896,22071C,1.1.1.0,22071C_4636,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000791142912086,0.000000037497445,4317.571203389999937
450,451,127, ,D7,D,897,22071C,1.1.1.0,22071C_4637,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.004452562748460,0.000000235702208,27139.247943999998824
451,452,127, ,D7,D,1536,22071C,1.1.1.0,22071C_10515,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.156715420996000,0.000020733619823,2387328.776240000035614
452,453,128, ,D8,D,764,22071C,1.1.1.0,22071C_4709,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.006792983338320,0.000000178252110,20525.107071800000995
453,454,128, ,D8,D,1284,22071C,1.1.1.0,22071C_4704,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001282573602710,0.000000026989318,3107.783781510000154
454,455,128, ,D8,D,1285,22071C,1.1.1.0,22071C_4705,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001231003512040,0.000000027419177,3157.255322479999904
455,456,128, ,D8,D,1536,22071C,1.1.1.0,22071C_10515,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.144089278227000,0.000010263499010,1181790.360640000086278
456,457,129, ,D9,D,1279,22071C,1.1.1.0,22071C_4699,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001955719107820,0.000000047260016,5442.088353269999971
457,458,129, ,D9,D,1280,22071C,1.1.1.0,22071C_4700,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001558297980910,0.000000034848549,4012.877039389999936
458,459,129, ,D9,D,1282,22071C,1.1.1.0,22071C_4702,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.003804255157580,0.000000091929784,10585.616973500000313
459,460,129, ,D9,D,1284,22071C,1.1.1.0,22071C_4704,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000442126541433,0.000000004039069,465.094342943000015
460,461,129, ,D9,D,1461,22071C,1.1.1.0,22071C_10448,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.013819794305500,0.000000738947728,85091.365529300004710
461,462,129, ,D9,D,1462,22071C,1.1.1.0,22071C_10449,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.020195806115100,0.000001100177557,126686.420354999994743
462,463,129, ,D9,D,1536,22071C,1.1.1.0,22071C_10515,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.010246860934100,0.000000374552666,43129.768652799997653
463,464,131, ,LA  I5,D,1536,22071C,1.1.1.0,22071C_10515,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.076669645797800,0.000004468151698,514512.688000999973156
464,465,132, ,LA I7,D,878,22071C,1.1.1.0,22071C_4618,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.001436190048430,0.000000044030348,5070.784978020000381
465,466,132, ,LA I7,D,881,22071C,1.1.1.0,22071C_4621,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000873693659425,0.000000014473180,1666.798068249999915
466,467,132, ,LA I7,D,1526,22071C,1.1.1.0,22071C_10506,NP,AE, ,T,-1.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.050291132880400,0.000004849264942,558455.727454000036232
467,468,133, ,LA IB,D,907,22071C,1.1.1.0,22071C_4647,NP,AE, ,T,-4.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000569238227991,0.000000006693198,770.589198437000050
468,469,133, ,LA IB,D,908,22071C,1.1.1.0,22071C_4648,NP,AE, ,T,-4.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.002956825382630,0.000000045086314,5190.776897149999968
469,470,133, ,LA IB,D,910,22071C,1.1.1.0,22071C_4650,NP,AE, ,T,-4.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.000980917544104,0.000000016262754,1872.310383790000060
470,471,133, ,LA IB,D,911,22071C,1.1.1.0,22071C_4651,NP,AE, ,T,-4.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.004661612136760,0.000000448913513,51682.633860900001309
471,472,133, ,LA IB,D,1459,22071C,1.1.1.0,22071C_10446,NP,AE, ,T,-4.000000000000000,NAVD88,-9999.000000000000000,Feet,-9999.000000000000000, , , ,-9999.000000000000000,-9999.000000000000000, ,22071C_STUDY13,0.031522256519500,0.000008232041992,947745.920358999981545
